photo_id,obj_id,obj_class,file_name,background,location,light,bll
445,pincel_4,pincel,IMG_2294.jpg,g,i,d,gid
446,pincel_4,pincel,IMG_2295.jpg,g,i,d,gid
447,pincel_5,pincel,IMG_2296.jpg,g,i,d,gid
448,pincel_5,pincel,IMG_2297.jpg,g,i,d,gid
449,pincel_5,pincel,IMG_2298.jpg,g,i,d,gid
450,pincel_0,pincel,IMG_2299.jpg,w,o,d,wod
451,pincel_0,pincel,IMG_2300.jpg,w,o,d,wod
452,pincel_0,pincel,IMG_2301.jpg,w,o,d,wod
453,pincel_1,pincel,IMG_2302.jpg,w,o,d,wod
454,pincel_1,pincel,IMG_2303.jpg,w,o,d,wod
455,pincel_1,pincel,IMG_2304.jpg,w,o,d,wod
456,pincel_2,pincel,IMG_2305.jpg,w,o,d,wod
457,pincel_2,pincel,IMG_2306.jpg,w,o,d,wod
458,pincel_2,pincel,IMG_2307.jpg,w,o,d,wod
459,pincel_3,pincel,IMG_2308.jpg,w,o,d,wod
460,pincel_3,pincel,IMG_2309.jpg,w,o,d,wod
461,pincel_3,pincel,IMG_2310.jpg,w,o,d,wod
462,pincel_4,pincel,IMG_2311.jpg,w,o,d,wod
463,pincel_4,pincel,IMG_2312.jpg,w,o,d,wod
464,pincel_4,pincel,IMG_2313.jpg,w,o,d,wod
465,pincel_5,pincel,IMG_2314.jpg,w,o,d,wod
466,pincel_5,pincel,IMG_2315.jpg,w,o,d,wod
467,pincel_5,pincel,IMG_2316.jpg,w,o,d,wod
468,pincel_0,pincel,IMG_2317.jpg,b,o,d,bod
469,pincel_0,pincel,IMG_2318.jpg,b,o,d,bod
470,pincel_0,pincel,IMG_2319.jpg,b,o,d,bod
471,pincel_1,pincel,IMG_2320.jpg,b,o,d,bod
472,pincel_1,pincel,IMG_2321.jpg,b,o,d,bod
473,pincel_1,pincel,IMG_2322.jpg,b,o,d,bod
474,pincel_2,pincel,IMG_2323.jpg,b,o,d,bod
475,pincel_2,pincel,IMG_2324.jpg,b,o,d,bod
476,pincel_2,pincel,IMG_2325.jpg,b,o,d,bod
477,pincel_3,pincel,IMG_2326.jpg,b,o,d,bod
478,pincel_3,pincel,IMG_2327.jpg,b,o,d,bod
479,pincel_3,pincel,IMG_2328.jpg,b,o,d,bod
480,pincel_4,pincel,IMG_2329.jpg,b,o,d,bod
481,pincel_4,pincel,IMG_2330.jpg,b,o,d,bod
482,pincel_4,pincel,IMG_2331.jpg,b,o,d,bod
483,pincel_5,pincel,IMG_2332.jpg,b,o,d,bod
484,pincel_5,pincel,IMG_2333.jpg,b,o,d,bod
485,pincel_5,pincel,IMG_2334.jpg,b,o,d,bod
486,pincel_0,pincel,IMG_2335.jpg,g,o,d,god
487,pincel_0,pincel,IMG_2336.jpg,g,o,d,god
488,pincel_0,pincel,IMG_2337.jpg,g,o,d,god
489,pincel_1,pincel,IMG_2338.jpg,g,o,d,god
490,pincel_1,pincel,IMG_2339.jpg,g,o,d,god
491,pincel_1,pincel,IMG_2340.jpg,g,o,d,god
492,pincel_2,pincel,IMG_2341.jpg,g,o,d,god
493,pincel_2,pincel,IMG_2342.jpg,g,o,d,god
494,pincel_2,pincel,IMG_2343.jpg,g,o,d,god
495,pincel_3,pincel,IMG_2344.jpg,g,o,d,god
496,pincel_3,pincel,IMG_2345.jpg,g,o,d,god
497,pincel_3,pincel,IMG_2346.jpg,g,o,d,god
498,pincel_4,pincel,IMG_2347.jpg,g,o,d,god
499,pincel_4,pincel,IMG_2348.jpg,g,o,d,god
500,pincel_4,pincel,IMG_2349.jpg,g,o,d,god
501,pincel_5,pincel,IMG_2350.jpg,g,o,d,god
502,pincel_5,pincel,IMG_2351.jpg,g,o,d,god
503,pincel_5,pincel,IMG_2352.jpg,g,o,d,god
504,caneta_0,caneta,IMG_2353.jpg,w,i,d,wid
505,caneta_0,caneta,IMG_2354.jpg,w,i,d,wid
506,caneta_0,caneta,IMG_2355.jpg,w,i,d,wid
507,caneta_1,caneta,IMG_2356.jpg,w,i,d,wid
508,caneta_1,caneta,IMG_2357.jpg,w,i,d,wid
509,caneta_1,caneta,IMG_2358.jpg,w,i,d,wid
510,caneta_2,caneta,IMG_2359.jpg,w,i,d,wid
511,caneta_2,caneta,IMG_2360.jpg,w,i,d,wid
512,caneta_2,caneta,IMG_2361.jpg,w,i,d,wid
513,caneta_3,caneta,IMG_2362.jpg,w,i,d,wid
514,caneta_3,caneta,IMG_2363.jpg,w,i,d,wid
515,caneta_3,caneta,IMG_2364.jpg,w,i,d,wid
516,caneta_4,caneta,IMG_2365.jpg,w,i,d,wid
517,caneta_4,caneta,IMG_2366.jpg,w,i,d,wid
518,caneta_4,caneta,IMG_2367.jpg,w,i,d,wid
519,caneta_0,caneta,IMG_2368.jpg,b,i,d,bid
520,caneta_0,caneta,IMG_2369.jpg,b,i,d,bid
521,caneta_0,caneta,IMG_2370.jpg,b,i,d,bid
522,caneta_1,caneta,IMG_2371.jpg,b,i,d,bid
523,caneta_1,caneta,IMG_2372.jpg,b,i,d,bid
524,caneta_1,caneta,IMG_2373.jpg,b,i,d,bid
525,caneta_2,caneta,IMG_2374.jpg,b,i,d,bid
526,caneta_2,caneta,IMG_2375.jpg,b,i,d,bid
527,caneta_2,caneta,IMG_2376.jpg,b,i,d,bid
528,caneta_3,caneta,IMG_2377.jpg,b,i,d,bid
529,caneta_3,caneta,IMG_2378.jpg,b,i,d,bid
530,caneta_3,caneta,IMG_2379.jpg,b,i,d,bid
531,caneta_4,caneta,IMG_2380.jpg,b,i,d,bid
532,caneta_4,caneta,IMG_2381.jpg,b,i,d,bid
533,caneta_4,caneta,IMG_2382.jpg,b,i,d,bid
534,caneta_0,caneta,IMG_2383.jpg,g,i,d,gid
535,caneta_0,caneta,IMG_2384.jpg,g,i,d,gid
536,caneta_0,caneta,IMG_2385.jpg,g,i,d,gid
537,caneta_1,caneta,IMG_2386.jpg,g,i,d,gid
538,caneta_1,caneta,IMG_2387.jpg,g,i,d,gid
539,caneta_1,caneta,IMG_2388.jpg,g,i,d,gid
540,caneta_2,caneta,IMG_2389.jpg,g,i,d,gid
541,caneta_2,caneta,IMG_2390.jpg,g,i,d,gid
542,caneta_2,caneta,IMG_2391.jpg,g,i,d,gid
543,caneta_3,caneta,IMG_2392.jpg,g,i,d,gid
544,caneta_3,caneta,IMG_2393.jpg,g,i,d,gid
545,caneta_3,caneta,IMG_2394.jpg,g,i,d,gid
546,caneta_4,caneta,IMG_2395.jpg,g,i,d,gid
547,caneta_4,caneta,IMG_2396.jpg,g,i,d,gid
548,caneta_4,caneta,IMG_2397.jpg,g,i,d,gid
549,caneta_0,caneta,IMG_2398.jpg,w,o,d,wod
550,caneta_0,caneta,IMG_2399.jpg,w,o,d,wod
551,caneta_0,caneta,IMG_2400.jpg,w,o,d,wod
552,caneta_1,caneta,IMG_2401.jpg,w,o,d,wod
553,caneta_1,caneta,IMG_2402.jpg,w,o,d,wod
554,caneta_1,caneta,IMG_2403.jpg,w,o,d,wod
555,caneta_2,caneta,IMG_2404.jpg,w,o,d,wod
556,caneta_2,caneta,IMG_2405.jpg,w,o,d,wod
557,caneta_2,caneta,IMG_2406.jpg,w,o,d,wod
558,caneta_3,caneta,IMG_2407.jpg,w,o,d,wod
559,caneta_3,caneta,IMG_2408.jpg,w,o,d,wod
560,caneta_3,caneta,IMG_2409.jpg,w,o,d,wod
561,caneta_4,caneta,IMG_2410.jpg,w,o,d,wod
562,caneta_4,caneta,IMG_2411.jpg,w,o,d,wod
563,caneta_4,caneta,IMG_2412.jpg,w,o,d,wod
564,caneta_0,caneta,IMG_2413.jpg,b,o,d,bod
565,caneta_0,caneta,IMG_2414.jpg,b,o,d,bod
566,caneta_0,caneta,IMG_2415.jpg,b,o,d,bod
567,caneta_1,caneta,IMG_2416.jpg,b,o,d,bod
568,caneta_1,caneta,IMG_2417.jpg,b,o,d,bod
569,caneta_1,caneta,IMG_2418.jpg,b,o,d,bod
570,caneta_2,caneta,IMG_2419.jpg,b,o,d,bod
571,caneta_2,caneta,IMG_2420.jpg,b,o,d,bod
572,caneta_2,caneta,IMG_2421.jpg,b,o,d,bod
573,caneta_3,caneta,IMG_2422.jpg,b,o,d,bod
574,caneta_3,caneta,IMG_2423.jpg,b,o,d,bod
575,caneta_3,caneta,IMG_2424.jpg,b,o,d,bod
576,caneta_4,caneta,IMG_2425.jpg,b,o,d,bod
577,caneta_4,caneta,IMG_2426.jpg,b,o,d,bod
578,caneta_4,caneta,IMG_2427.jpg,b,o,d,bod
579,caneta_0,caneta,IMG_2428.jpg,g,o,d,god
580,caneta_0,caneta,IMG_2429.jpg,g,o,d,god
581,caneta_0,caneta,IMG_2430.jpg,g,o,d,god
582,caneta_1,caneta,IMG_2431.jpg,g,o,d,god
583,caneta_1,caneta,IMG_2432.jpg,g,o,d,god
584,caneta_1,caneta,IMG_2433.jpg,g,o,d,god
585,caneta_2,caneta,IMG_2434.jpg,g,o,d,god
586,caneta_2,caneta,IMG_2435.jpg,g,o,d,god
587,caneta_2,caneta,IMG_2436.jpg,g,o,d,god
588,caneta_3,caneta,IMG_2437.jpg,g,o,d,god
589,caneta_3,caneta,IMG_2438.jpg,g,o,d,god
590,caneta_3,caneta,IMG_2439.jpg,g,o,d,god
591,caneta_4,caneta,IMG_2440.jpg,g,o,d,god
592,caneta_4,caneta,IMG_2441.jpg,g,o,d,god
593,caneta_4,caneta,IMG_2442.jpg,g,o,d,god
594,esmalte_0,esmalte,IMG_2443.jpg,w,i,d,wid
595,esmalte_0,esmalte,IMG_2444.jpg,w,i,d,wid
596,esmalte_0,esmalte,IMG_2445.jpg,w,i,d,wid
597,esmalte_1,esmalte,IMG_2449.jpg,w,i,d,wid
598,esmalte_1,esmalte,IMG_2450.jpg,w,i,d,wid
599,esmalte_1,esmalte,IMG_2451.jpg,w,i,d,wid
600,esmalte_2,esmalte,IMG_2452.jpg,w,i,d,wid
601,esmalte_2,esmalte,IMG_2453.jpg,w,i,d,wid
602,esmalte_2,esmalte,IMG_2454.jpg,w,i,d,wid
603,esmalte_3,esmalte,IMG_2455.jpg,w,i,d,wid
604,esmalte_3,esmalte,IMG_2456.jpg,w,i,d,wid
605,esmalte_3,esmalte,IMG_2457.jpg,w,i,d,wid
606,esmalte_4,esmalte,IMG_2458.jpg,w,i,d,wid
607,esmalte_4,esmalte,IMG_2459.jpg,w,i,d,wid
608,esmalte_4,esmalte,IMG_2460.jpg,w,i,d,wid
609,esmalte_5,esmalte,IMG_2461.jpg,w,i,d,wid
610,esmalte_5,esmalte,IMG_2462.jpg,w,i,d,wid
611,esmalte_5,esmalte,IMG_2463.jpg,w,i,d,wid
612,esmalte_6,esmalte,IMG_2464.jpg,w,i,d,wid
613,esmalte_6,esmalte,IMG_2465.jpg,w,i,d,wid
614,esmalte_6,esmalte,IMG_2466.jpg,w,i,d,wid
615,esmalte_0,esmalte,IMG_2467.jpg,b,i,d,bid
616,esmalte_0,esmalte,IMG_2468.jpg,b,i,d,bid
617,esmalte_0,esmalte,IMG_2469.jpg,b,i,d,bid
618,esmalte_1,esmalte,IMG_2470.jpg,b,i,d,bid
619,esmalte_1,esmalte,IMG_2471.jpg,b,i,d,bid
620,esmalte_1,esmalte,IMG_2472.jpg,b,i,d,bid
621,esmalte_2,esmalte,IMG_2473.jpg,b,i,d,bid
622,esmalte_2,esmalte,IMG_2474.jpg,b,i,d,bid
623,esmalte_2,esmalte,IMG_2475.jpg,b,i,d,bid
624,esmalte_3,esmalte,IMG_2476.jpg,b,i,d,bid
625,esmalte_3,esmalte,IMG_2477.jpg,b,i,d,bid
626,esmalte_3,esmalte,IMG_2478.jpg,b,i,d,bid
627,esmalte_4,esmalte,IMG_2479.jpg,b,i,d,bid
628,esmalte_4,esmalte,IMG_2480.jpg,b,i,d,bid
629,esmalte_4,esmalte,IMG_2481.jpg,b,i,d,bid
630,esmalte_5,esmalte,IMG_2482.jpg,b,i,d,bid
631,esmalte_5,esmalte,IMG_2483.jpg,b,i,d,bid
632,esmalte_5,esmalte,IMG_2484.jpg,b,i,d,bid
633,esmalte_6,esmalte,IMG_2485.jpg,b,i,d,bid
634,esmalte_6,esmalte,IMG_2486.jpg,b,i,d,bid
635,esmalte_6,esmalte,IMG_2487.jpg,b,i,d,bid
636,esmalte_0,esmalte,IMG_2488.jpg,g,i,d,gid
637,esmalte_0,esmalte,IMG_2489.jpg,g,i,d,gid
638,esmalte_0,esmalte,IMG_2490.jpg,g,i,d,gid
639,esmalte_1,esmalte,IMG_2491.jpg,g,i,d,gid
640,esmalte_1,esmalte,IMG_2492.jpg,g,i,d,gid
641,esmalte_1,esmalte,IMG_2493.jpg,g,i,d,gid
642,esmalte_2,esmalte,IMG_2494.jpg,g,i,d,gid
643,esmalte_2,esmalte,IMG_2495.jpg,g,i,d,gid
644,esmalte_2,esmalte,IMG_2496.jpg,g,i,d,gid
645,esmalte_3,esmalte,IMG_2497.jpg,g,i,d,gid
646,esmalte_3,esmalte,IMG_2498.jpg,g,i,d,gid
647,esmalte_3,esmalte,IMG_2499.jpg,g,i,d,gid
648,esmalte_4,esmalte,IMG_2500.jpg,g,i,d,gid
649,esmalte_4,esmalte,IMG_2501.jpg,g,i,d,gid
650,esmalte_4,esmalte,IMG_2502.jpg,g,i,d,gid
651,esmalte_5,esmalte,IMG_2503.jpg,g,i,d,gid
652,esmalte_5,esmalte,IMG_2504.jpg,g,i,d,gid
653,esmalte_5,esmalte,IMG_2505.jpg,g,i,d,gid
654,esmalte_6,esmalte,IMG_2506.jpg,g,i,d,gid
655,esmalte_6,esmalte,IMG_2507.jpg,g,i,d,gid
656,esmalte_6,esmalte,IMG_2509.jpg,g,i,d,gid
657,esmalte_0,esmalte,IMG_2511.jpg,w,o,d,wod
658,esmalte_0,esmalte,IMG_2512.jpg,w,o,d,wod
659,esmalte_0,esmalte,IMG_2513.jpg,w,o,d,wod
660,esmalte_1,esmalte,IMG_2514.jpg,w,o,d,wod
661,esmalte_1,esmalte,IMG_2515.jpg,w,o,d,wod
662,esmalte_1,esmalte,IMG_2516.jpg,w,o,d,wod
663,esmalte_2,esmalte,IMG_2517.jpg,w,o,d,wod
664,esmalte_2,esmalte,IMG_2518.jpg,w,o,d,wod
665,esmalte_2,esmalte,IMG_2519.jpg,w,o,d,wod
666,esmalte_3,esmalte,IMG_2520.jpg,w,o,d,wod
667,esmalte_3,esmalte,IMG_2521.jpg,w,o,d,wod
668,esmalte_3,esmalte,IMG_2522.jpg,w,o,d,wod
669,esmalte_4,esmalte,IMG_2523.jpg,w,o,d,wod
670,esmalte_4,esmalte,IMG_2524.jpg,w,o,d,wod
671,esmalte_4,esmalte,IMG_2525.jpg,w,o,d,wod
672,esmalte_5,esmalte,IMG_2526.jpg,w,o,d,wod
673,esmalte_5,esmalte,IMG_2527.jpg,w,o,d,wod
674,esmalte_5,esmalte,IMG_2528.jpg,w,o,d,wod
675,esmalte_6,esmalte,IMG_2529.jpg,w,o,d,wod
676,esmalte_6,esmalte,IMG_2530.jpg,w,o,d,wod
677,esmalte_6,esmalte,IMG_2531.jpg,w,o,d,wod
678,esmalte_0,esmalte,IMG_2532.jpg,b,o,d,bod
679,esmalte_0,esmalte,IMG_2533.jpg,b,o,d,bod
680,esmalte_0,esmalte,IMG_2534.jpg,b,o,d,bod
681,esmalte_1,esmalte,IMG_2535.jpg,b,o,d,bod
682,esmalte_1,esmalte,IMG_2536.jpg,b,o,d,bod
683,esmalte_1,esmalte,IMG_2537.jpg,b,o,d,bod
684,esmalte_2,esmalte,IMG_2538.jpg,b,o,d,bod
685,esmalte_2,esmalte,IMG_2539.jpg,b,o,d,bod
686,esmalte_2,esmalte,IMG_2540.jpg,b,o,d,bod
687,esmalte_3,esmalte,IMG_2541.jpg,b,o,d,bod
688,esmalte_3,esmalte,IMG_2542.jpg,b,o,d,bod
689,esmalte_3,esmalte,IMG_2543.jpg,b,o,d,bod
690,esmalte_4,esmalte,IMG_2544.jpg,b,o,d,bod
691,esmalte_4,esmalte,IMG_2545.jpg,b,o,d,bod
692,esmalte_4,esmalte,IMG_2546.jpg,b,o,d,bod
693,esmalte_5,esmalte,IMG_2547.jpg,b,o,d,bod
694,esmalte_5,esmalte,IMG_2548.jpg,b,o,d,bod
695,esmalte_5,esmalte,IMG_2549.jpg,b,o,d,bod
696,esmalte_6,esmalte,IMG_2550.jpg,b,o,d,bod
697,esmalte_6,esmalte,IMG_2551.jpg,b,o,d,bod
698,esmalte_6,esmalte,IMG_2552.jpg,b,o,d,bod
699,esmalte_0,esmalte,IMG_2553.jpg,g,o,d,god
700,esmalte_0,esmalte,IMG_2554.jpg,g,o,d,god
701,esmalte_0,esmalte,IMG_2555.jpg,g,o,d,god
702,esmalte_1,esmalte,IMG_2556.jpg,g,o,d,god
703,esmalte_1,esmalte,IMG_2557.jpg,g,o,d,god
704,esmalte_1,esmalte,IMG_2558.jpg,g,o,d,god
705,esmalte_2,esmalte,IMG_2559.jpg,g,o,d,god
706,esmalte_2,esmalte,IMG_2560.jpg,g,o,d,god
707,esmalte_2,esmalte,IMG_2561.jpg,g,o,d,god
708,esmalte_3,esmalte,IMG_2562.jpg,g,o,d,god
709,esmalte_3,esmalte,IMG_2563.jpg,g,o,d,god
710,esmalte_3,esmalte,IMG_2564.jpg,g,o,d,god
711,esmalte_4,esmalte,IMG_2565.jpg,g,o,d,god
712,esmalte_4,esmalte,IMG_2566.jpg,g,o,d,god
713,esmalte_4,esmalte,IMG_2567.jpg,g,o,d,god
714,esmalte_5,esmalte,IMG_2568.jpg,g,o,d,god
715,esmalte_5,esmalte,IMG_2569.jpg,g,o,d,god
716,esmalte_5,esmalte,IMG_2570.jpg,g,o,d,god
717,esmalte_6,esmalte,IMG_2571.jpg,g,o,d,god
718,esmalte_6,esmalte,IMG_2572.jpg,g,o,d,god
719,esmalte_6,esmalte,IMG_2573.jpg,g,o,d,god
720,caneta_0,caneta,IMG_2684.jpg,w,i,n,win
721,caneta_0,caneta,IMG_2685.jpg,w,i,n,win
722,caneta_0,caneta,IMG_2686.jpg,w,i,n,win
723,caneta_1,caneta,IMG_2687.jpg,w,i,n,win
724,caneta_1,caneta,IMG_2688.jpg,w,i,n,win
725,caneta_1,caneta,IMG_2689.jpg,w,i,n,win
726,caneta_2,caneta,IMG_2690.jpg,w,i,n,win
727,caneta_2,caneta,IMG_2691.jpg,w,i,n,win
728,caneta_2,caneta,IMG_2692.jpg,w,i,n,win
729,caneta_3,caneta,IMG_2695.jpg,w,i,n,win
730,caneta_3,caneta,IMG_2696.jpg,w,i,n,win
731,caneta_3,caneta,IMG_2697.jpg,w,i,n,win
732,caneta_4,caneta,IMG_2698.jpg,w,i,n,win
733,caneta_4,caneta,IMG_2699.jpg,w,i,n,win
734,caneta_4,caneta,IMG_2700.jpg,w,i,n,win
735,caneta_0,caneta,IMG_2701.jpg,b,i,n,bin
736,caneta_0,caneta,IMG_2702.jpg,b,i,n,bin
737,caneta_0,caneta,IMG_2703.jpg,b,i,n,bin
738,caneta_1,caneta,IMG_2704.jpg,b,i,n,bin
739,caneta_1,caneta,IMG_2705.jpg,b,i,n,bin
740,caneta_1,caneta,IMG_2706.jpg,b,i,n,bin
741,caneta_2,caneta,IMG_2707.jpg,b,i,n,bin
742,caneta_2,caneta,IMG_2708.jpg,b,i,n,bin
743,caneta_2,caneta,IMG_2709.jpg,b,i,n,bin
744,caneta_3,caneta,IMG_2710.jpg,b,i,n,bin
745,caneta_3,caneta,IMG_2711.jpg,b,i,n,bin
746,caneta_3,caneta,IMG_2712.jpg,b,i,n,bin
747,caneta_4,caneta,IMG_2713.jpg,b,i,n,bin
748,caneta_4,caneta,IMG_2714.jpg,b,i,n,bin
749,caneta_4,caneta,IMG_2715.jpg,b,i,n,bin
750,caneta_0,caneta,IMG_2716.jpg,g,i,n,gin
751,caneta_0,caneta,IMG_2717.jpg,g,i,n,gin
752,caneta_0,caneta,IMG_2718.jpg,g,i,n,gin
753,caneta_1,caneta,IMG_2719.jpg,g,i,n,gin
754,caneta_1,caneta,IMG_2720.jpg,g,i,n,gin
755,caneta_1,caneta,IMG_2721.jpg,g,i,n,gin
756,caneta_2,caneta,IMG_2722.jpg,g,i,n,gin
757,caneta_2,caneta,IMG_2723.jpg,g,i,n,gin
758,caneta_2,caneta,IMG_2724.jpg,g,i,n,gin
759,caneta_3,caneta,IMG_2727.jpg,g,i,n,gin
760,caneta_3,caneta,IMG_2728.jpg,g,i,n,gin
761,caneta_3,caneta,IMG_2729.jpg,g,i,n,gin
762,caneta_4,caneta,IMG_2730.jpg,g,i,n,gin
763,caneta_4,caneta,IMG_2731.jpg,g,i,n,gin
764,caneta_4,caneta,IMG_2732.jpg,g,i,n,gin
765,caneta_0,caneta,IMG_2733.jpg,w,o,n,won
766,caneta_0,caneta,IMG_2734.jpg,w,o,n,won
767,caneta_0,caneta,IMG_2735.jpg,w,o,n,won
768,caneta_1,caneta,IMG_2736.jpg,w,o,n,won
769,caneta_1,caneta,IMG_2737.jpg,w,o,n,won
770,caneta_1,caneta,IMG_2738.jpg,w,o,n,won
771,caneta_2,caneta,IMG_2739.jpg,w,o,n,won
772,caneta_2,caneta,IMG_2740.jpg,w,o,n,won
773,caneta_2,caneta,IMG_2741.jpg,w,o,n,won
774,caneta_3,caneta,IMG_2742.jpg,w,o,n,won
775,caneta_3,caneta,IMG_2743.jpg,w,o,n,won
776,caneta_3,caneta,IMG_2744.jpg,w,o,n,won
777,caneta_4,caneta,IMG_2745.jpg,w,o,n,won
778,caneta_4,caneta,IMG_2746.jpg,w,o,n,won
779,caneta_4,caneta,IMG_2747.jpg,w,o,n,won
780,caneta_0,caneta,IMG_2748.jpg,b,o,n,bon
781,caneta_0,caneta,IMG_2749.jpg,b,o,n,bon
782,caneta_0,caneta,IMG_2750.jpg,b,o,n,bon
783,caneta_1,caneta,IMG_2751.jpg,b,o,n,bon
784,caneta_1,caneta,IMG_2752.jpg,b,o,n,bon
785,caneta_1,caneta,IMG_2753.jpg,b,o,n,bon
786,caneta_2,caneta,IMG_2754.jpg,b,o,n,bon
787,caneta_2,caneta,IMG_2755.jpg,b,o,n,bon
788,caneta_2,caneta,IMG_2756.jpg,b,o,n,bon
789,caneta_3,caneta,IMG_2759.jpg,b,o,n,bon
790,caneta_3,caneta,IMG_2760.jpg,b,o,n,bon
791,caneta_3,caneta,IMG_2761.jpg,b,o,n,bon
792,caneta_4,caneta,IMG_2762.jpg,b,o,n,bon
793,caneta_4,caneta,IMG_2763.jpg,b,o,n,bon
794,caneta_4,caneta,IMG_2764.jpg,b,o,n,bon
795,caneta_0,caneta,IMG_2765.jpg,g,o,n,gon
796,caneta_0,caneta,IMG_2766.jpg,g,o,n,gon
797,caneta_0,caneta,IMG_2767.jpg,g,o,n,gon
798,caneta_1,caneta,IMG_2768.jpg,g,o,n,gon
799,caneta_1,caneta,IMG_2769.jpg,g,o,n,gon
800,caneta_1,caneta,IMG_2770.jpg,g,o,n,gon
801,caneta_2,caneta,IMG_2771.jpg,g,o,n,gon
802,caneta_2,caneta,IMG_2772.jpg,g,o,n,gon
803,caneta_2,caneta,IMG_2773.jpg,g,o,n,gon
804,caneta_3,caneta,IMG_2774.jpg,g,o,n,gon
805,caneta_3,caneta,IMG_2775.jpg,g,o,n,gon
806,caneta_3,caneta,IMG_2776.jpg,g,o,n,gon
807,caneta_4,caneta,IMG_2777.jpg,g,o,n,gon
808,caneta_4,caneta,IMG_2778.jpg,g,o,n,gon
809,caneta_4,caneta,IMG_2779.jpg,g,o,n,gon
810,esmalte_0,esmalte,IMG_2781.jpg,w,i,n,win
811,esmalte_0,esmalte,IMG_2782.jpg,w,i,n,win
812,esmalte_0,esmalte,IMG_2783.jpg,w,i,n,win
813,esmalte_1,esmalte,IMG_2784.jpg,w,i,n,win
814,esmalte_1,esmalte,IMG_2785.jpg,w,i,n,win
815,esmalte_1,esmalte,IMG_2786.jpg,w,i,n,win
816,esmalte_2,esmalte,IMG_2787.jpg,w,i,n,win
817,esmalte_2,esmalte,IMG_2788.jpg,w,i,n,win
818,esmalte_2,esmalte,IMG_2789.jpg,w,i,n,win
819,esmalte_3,esmalte,IMG_2790.jpg,w,i,n,win
820,esmalte_3,esmalte,IMG_2791.jpg,w,i,n,win
821,esmalte_3,esmalte,IMG_2792.jpg,w,i,n,win
822,esmalte_4,esmalte,IMG_2793.jpg,w,i,n,win
823,esmalte_4,esmalte,IMG_2794.jpg,w,i,n,win
824,esmalte_4,esmalte,IMG_2795.jpg,w,i,n,win
825,esmalte_5,esmalte,IMG_2796.jpg,w,i,n,win
826,esmalte_5,esmalte,IMG_2797.jpg,w,i,n,win
827,esmalte_5,esmalte,IMG_2798.jpg,w,i,n,win
828,esmalte_6,esmalte,IMG_2799.jpg,w,i,n,win
829,esmalte_6,esmalte,IMG_2800.jpg,w,i,n,win
830,esmalte_6,esmalte,IMG_2801.jpg,w,i,n,win
831,esmalte_0,esmalte,IMG_2802.jpg,b,i,n,bin
832,esmalte_0,esmalte,IMG_2803.jpg,b,i,n,bin
833,esmalte_0,esmalte,IMG_2804.jpg,b,i,n,bin
834,esmalte_1,esmalte,IMG_2805.jpg,b,i,n,bin
835,esmalte_1,esmalte,IMG_2806.jpg,b,i,n,bin
836,esmalte_1,esmalte,IMG_2807.jpg,b,i,n,bin
837,esmalte_2,esmalte,IMG_2808.jpg,b,i,n,bin
838,esmalte_2,esmalte,IMG_2809.jpg,b,i,n,bin
839,esmalte_2,esmalte,IMG_2810.jpg,b,i,n,bin
840,esmalte_3,esmalte,IMG_2811.jpg,b,i,n,bin
841,esmalte_3,esmalte,IMG_2812.jpg,b,i,n,bin
842,esmalte_3,esmalte,IMG_2813.jpg,b,i,n,bin
843,esmalte_4,esmalte,IMG_2814.jpg,b,i,n,bin
844,esmalte_4,esmalte,IMG_2815.jpg,b,i,n,bin
845,esmalte_4,esmalte,IMG_2816.jpg,b,i,n,bin
846,esmalte_5,esmalte,IMG_2817.jpg,b,i,n,bin
847,esmalte_5,esmalte,IMG_2818.jpg,b,i,n,bin
848,esmalte_5,esmalte,IMG_2819.jpg,b,i,n,bin
849,esmalte_6,esmalte,IMG_2820.jpg,b,i,n,bin
850,esmalte_6,esmalte,IMG_2821.jpg,b,i,n,bin
851,esmalte_6,esmalte,IMG_2822.jpg,b,i,n,bin
852,esmalte_0,esmalte,IMG_2823.jpg,g,i,n,gin
853,esmalte_0,esmalte,IMG_2824.jpg,g,i,n,gin
854,esmalte_0,esmalte,IMG_2825.jpg,g,i,n,gin
855,esmalte_1,esmalte,IMG_2826.jpg,g,i,n,gin
856,esmalte_1,esmalte,IMG_2827.jpg,g,i,n,gin
857,esmalte_1,esmalte,IMG_2828.jpg,g,i,n,gin
858,esmalte_2,esmalte,IMG_2829.jpg,g,i,n,gin
859,esmalte_2,esmalte,IMG_2830.jpg,g,i,n,gin
860,esmalte_2,esmalte,IMG_2831.jpg,g,i,n,gin
861,esmalte_3,esmalte,IMG_2832.jpg,g,i,n,gin
862,esmalte_3,esmalte,IMG_2833.jpg,g,i,n,gin
863,esmalte_3,esmalte,IMG_2834.jpg,g,i,n,gin
864,esmalte_4,esmalte,IMG_2835.jpg,g,i,n,gin
865,esmalte_4,esmalte,IMG_2836.jpg,g,i,n,gin
866,esmalte_4,esmalte,IMG_2837.jpg,g,i,n,gin
867,esmalte_5,esmalte,IMG_2838.jpg,g,i,n,gin
868,esmalte_5,esmalte,IMG_2839.jpg,g,i,n,gin
869,esmalte_5,esmalte,IMG_2840.jpg,g,i,n,gin
870,esmalte_6,esmalte,IMG_2841.jpg,g,i,n,gin
871,esmalte_6,esmalte,IMG_2842.jpg,g,i,n,gin
872,esmalte_6,esmalte,IMG_2843.jpg,g,i,n,gin
